File name,URL link,Status Code,Status
/Users/ue/Downloads/2014_Winter/html/b70fd2fb4e7a40c7a473e98660816dff.html,http://dx.doi.org/10.4162/nrp.2013.7.1.34,303,See Other
/Users/ue/Downloads/2014_Winter/html/b70fd2fb4e7a40c7a473e98660816dff.html,http://dx.doi.org/10.1001/jama.288.7.835,303,See Other
/Users/ue/Downloads/2014_Winter/html/b70fd2fb4e7a40c7a473e98660816dff.html,http://dx.doi.org/10.2337/dc07-1144,303,See Other
/Users/ue/Downloads/2014_Winter/html/b9f77b6b8c8943b0b0809f51a233298f.html,http://www.iaso.org/site_media/library/resource_images/Numbers_overweight_and_obesity_3.pdf,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/bd6f08c39c4e4a2f858ef3806624a007.html,http://www.nature.com/news/specials/gmcrops/index.html,404,Not Found
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1073/pnas.87.19.7777,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1016/S0140-6736(03)15027-1,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1371/journal.pone.0011250,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1016/S0140-6736(00)02685-4,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1289/ehp.10260,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.3945/ajcn.2009.28041,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1016/S0140-6736(02)11204-9,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1093/aje/kwi006,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1897/05-619R.1,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://dx.doi.org/10.1289/ehp.1002895,303,See Other
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://search.proquest.com/docview/228915016?accountid=12339,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://search.proquest.com/docview/228921549?accountid=12339,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/html/be02b055f95d43e9a9708400239de61b.html,http://arabia.msn.com/news-gallery/news-gallery-detail/5662/indias-free-school-meals-now-a-deadly-problem/,403,Access denied
/Users/ue/Downloads/2014_Winter/html/bec351bdf9f141dfbfcc14bd76a3439a.html,http://dx.doi.org/10.1111/j.1365-3016.2007.00810.x,303,See Other
/Users/ue/Downloads/2014_Winter/html/bec351bdf9f141dfbfcc14bd76a3439a.html,http://dx.doi.org/10.1289/ehp.8100,303,See Other
/Users/ue/Downloads/2014_Winter/html/c2d5f02badb54d00839d25e124c2eb1a.html,http://www.canada.com/life/Scientists+find+detect+level+toxins+mussels+years+after+deadly+exposure/6586824/story.html,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/html/c2d5f02badb54d00839d25e124c2eb1a.html,http://dx.doi.org/10.7326/0003-4819-130-3-199902020-00005,303,See Other
/Users/ue/Downloads/2014_Winter/html/c5326d76de3f4c038475717631e7a0a6.html,/Users/ue/Downloads/2014_Winter/static/CHEM181x_W8_ASS8_graph2_labelled.jpg,NA,File does not exist
/Users/ue/Downloads/2014_Winter/html/ca72b9519e1e4aa08c7c96d470a4ae3d.html,http://dx.doi.org/10.1159/000343109,303,See Other
/Users/ue/Downloads/2014_Winter/html/ca72b9519e1e4aa08c7c96d470a4ae3d.html,http://dx.doi.org/10.7326/0003-4819-121-5-199409010-00010,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1080/01635581.2011.563027,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1056/NEJM200007133430201,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1038/sj.bjc.6600726,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1021/jf900259m,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1001/archinternmed.2011.2287,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1002/ijc.1440,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1054/bjoc.2001.1920,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.3322/caac.20138,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.3390/toxins2010128,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1093/jnci/97.7.474,303,See Other
/Users/ue/Downloads/2014_Winter/html/cdfc5c1caee24ce7900bbdbc0692826b.html,http://dx.doi.org/10.1158/1940-6207.capr-08-0155,303,See Other
/Users/ue/Downloads/2014_Winter/html/d023a5c8f0454d6c9fbd6fae376c79e9.html,http://www.nytimes.com/2014/01/05/sunday-review/why-everyone-seems-to-have-cancer.html?src=recg&_r=0,303,See Other
/Users/ue/Downloads/2014_Winter/html/d023a5c8f0454d6c9fbd6fae376c79e9.html,http://onlinelibrary.wiley.com/doi/10.3322/caac.20107/pdf,405,Method Not Allowed
/Users/ue/Downloads/2014_Winter/html/d023a5c8f0454d6c9fbd6fae376c79e9.html,http://oehha.ca.gov/prop65/background/p65plain.html,403,Forbidden
/Users/ue/Downloads/2014_Winter/html/d023a5c8f0454d6c9fbd6fae376c79e9.html,http://www.geisinger.org/professionals/education/diet_intern/glycemic_manuscript.html,301,Moved permanently
/Users/ue/Downloads/2014_Winter/html/d4679a997474484a86be46175b31e490.html,http://dx.doi.org/10.1002/art.30514,303,See Other
/Users/ue/Downloads/2014_Winter/html/d4679a997474484a86be46175b31e490.html,http://www.nytimes.com/2008/01/27/weekinreview/27bittman.html?pagewanted=all&_r=0,303,See Other
/Users/ue/Downloads/2014_Winter/html/d4679a997474484a86be46175b31e490.html,http://dx.doi.org/10.1093/aje/kwt261,303,See Other
/Users/ue/Downloads/2014_Winter/html/d4679a997474484a86be46175b31e490.html,http://dx.doi.org/10.1001/archinternmed.2011.2287,303,See Other
/Users/ue/Downloads/2014_Winter/html/d4679a997474484a86be46175b31e490.html,http://www.fas.usda.gov/psdonline/circulars/livestock_poultry.pdf,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/d91ef6989b644177ad035bd3ab5d184a.html,/Users/ue/Downloads/2014_Winter/static/CHEM1I81X_Entrance_Survey.jpg,NA,File does not exist
/Users/ue/Downloads/2014_Winter/html/dcf723600ba6463c855b3d8d68d2f4e7.html,"http://www.epi.umn.edu/cvdepi/pdfs/Keys,%20Atherosclerosis,%20A%20Problem%20in%20Newer%20Public%20Health.pdf",404,Not Found
/Users/ue/Downloads/2014_Winter/html/dcf723600ba6463c855b3d8d68d2f4e7.html,http://dx.doi.org/10.1001/jama.1992.03490070059042,303,See Other
/Users/ue/Downloads/2014_Winter/html/dcf723600ba6463c855b3d8d68d2f4e7.html,http://dx.doi.org/10.1038/nrd2353,303,See Other
/Users/ue/Downloads/2014_Winter/html/dcf723600ba6463c855b3d8d68d2f4e7.html,http://rrsss17.gouv.qc.ca/index.php?option=com_content&view=article&id=215:26-mars-2012-nouveau-guide-alimentaire-pour-le-nunavik&catid=6:nouvelles-et-communiqu&Itemid=138&lang=en,403,Forbidden
/Users/ue/Downloads/2014_Winter/html/dcf723600ba6463c855b3d8d68d2f4e7.html,http://rrsss17.gouv.qc.ca/,403,Forbidden
/Users/ue/Downloads/2014_Winter/html/dd839d7d1f4e402e8f4462dd85c87366.html,http://dx.doi.org/10.1111/sms.12008,303,See Other
/Users/ue/Downloads/2014_Winter/html/dd839d7d1f4e402e8f4462dd85c87366.html,http://dx.doi.org/10.1126/science.291.5513.2538,303,See Other
/Users/ue/Downloads/2014_Winter/html/dd839d7d1f4e402e8f4462dd85c87366.html,http://dx.doi.org/10.1186/2193-1801-2-603,303,See Other
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://www.nytimes.com/2008/08/03/business/03metrics.html,303,See Other
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://dx.doi.org/10.3945/an.112.003137,303,See Other
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://www.hsph.harvard.edu/nutritionsource/files/2012/10/how-sweet-is-it-color.pdf,302,Found
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://www.britannica.com/EBchecked/media/157598/Global-distribution-of-lactose-intolerance-in-humans,302,Found
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://primechemistry.wikispaces.com/Starch+and+Cellulose,302,Found
/Users/ue/Downloads/2014_Winter/html/e13efef2d2e34e5b988d245283f05683.html,http://primechemistry.wikispaces.com/,302,Found
/Users/ue/Downloads/2014_Winter/html/e40dc4299e2e4ea6978bc1a9b5e21cd0.html,http://dx.doi.org/10.1210/en.2013-1403,303,See Other
/Users/ue/Downloads/2014_Winter/html/e40dc4299e2e4ea6978bc1a9b5e21cd0.html,http://dx.doi.org/10.3410/m2-59,303,See Other
/Users/ue/Downloads/2014_Winter/html/e5271c9ed335434a988a861d51d2e277.html,/Users/ue/Downloads/2014_Winter/static/CHEM1I81X_Entrance_Survey.jpg,NA,File does not exist
/Users/ue/Downloads/2014_Winter/html/eb18de45240f4c9888b7c3341ac8c671.html,http://dx.doi.org/10.1136/bmj.310.6988.1165,303,See Other
/Users/ue/Downloads/2014_Winter/html/efb45afc6db1483298234d038a7f7b29.html,http://web.mit.edu/invent/iow/mars.html,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/html/efb45afc6db1483298234d038a7f7b29.html,http://www.livescience.com/33017-why-were-red-mms-discontinued-for-a-decade.html,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/efb45afc6db1483298234d038a7f7b29.html,http://www.iaso.org/resources/world-map-obesity/?map=children,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/efb45afc6db1483298234d038a7f7b29.html,http://well.blogs.nytimes.com/2013/07/31/making-the-case-for-eating-fruit/?_php=true&_type=blogs&_php=true&_type=blogs&_php=true&_type=blogs&_r=2,303,See Other
/Users/ue/Downloads/2014_Winter/html/efb45afc6db1483298234d038a7f7b29.html,http://www.nytimes.com/2014/02/14/us/california-warning-labels-are-proposed-for-sweetened-drinks.html?src=recg,303,See Other
/Users/ue/Downloads/2014_Winter/html/f1932c0cfe1c48e79fee4c8561693a38.html,http://onlinelibrary.wiley.com/doi/10.1002/14651858.CD000980.pub3/pdf/standard,405,Method Not Allowed
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1007/BF02850271,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1001/jama.287.1.47,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1002/14651858.CD000980.pub3,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1016/S0190-9622(89)70233-4,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1093/jnci/88.21.1550,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.3945/ajcn.2009.28528,303,See Other
/Users/ue/Downloads/2014_Winter/html/facd3f0dd23b41e1a69775f49915548e.html,http://dx.doi.org/10.1056/nejm200001203420302,303,See Other
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://www.scientificamerican.com/article.cfm?id=weed-whacking-herbicide-p,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://dx.doi.org/10.3945/ajcn.2009.26736W,303,See Other
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://gmoseralini.org/roundup-is-more-toxic-than-declared-new-criigen-study/,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://www.efsa.europa.eu/en/press/news/121128.htm,400,Content Server could not process the request
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://dx.doi.org/10.1016/j.fct.2012.08.005,303,See Other
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://dx.doi.org/10.3945/ajcn.111.030775,303,See Other
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://dx.doi.org/10.1126/science.287.5451.303,303,See Other
/Users/ue/Downloads/2014_Winter/html/fd8ea6d47dc345c598ff506db66173b8.html,http://en.wikipedia.org/wiki/en:GNU_Free_Documentation_License,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/html/fef46659f8f944ffb4e517644a05ee89.html,http://www.nytimes.com/2014/01/05/magazine/the-quest-for-a-natural-sugar-substitute.html?pagewanted=1&src=recg,303,See Other
/Users/ue/Downloads/2014_Winter/info/handouts.html,/Users/ue/Downloads/2014_Winter/static/c5f7240cf6d84cd4910ae5bc6d376b92/,NA,File does not exist
/Users/ue/Downloads/2014_Winter/info/handouts.html,/Users/ue/Downloads/2014_Winter/static/McGillX_CHEM181x_-_Discussion___Collaboration_Guidelines.pdf,NA,File does not exist
/Users/ue/Downloads/2014_Winter/info/handouts.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/users/1289173,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/handouts.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/users/1006887,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/handouts.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/users/1251958,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/handouts.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/users/2761463,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/handouts.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/users/3136884,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/updates.html,https://courses.edx.org/dashboard,302,FOUND
/Users/ue/Downloads/2014_Winter/info/updates.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/courseware/031268b19dd846beb542205b15bbb80f/8fb7ae4fdb4544f5a85f129ac4cda7ac/,302,FOUND
/Users/ue/Downloads/2014_Winter/info/updates.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/courseware/031268b19dd846beb542205b15bbb80f/8fb7ae4fdb4544f5a85f129ac4cda7ac/,302,FOUND
/Users/ue/Downloads/2014_Winter/info/updates.html,http://www.nature.com/news/2010/100806/full/news.2010.393.html,404,Not Found
/Users/ue/Downloads/2014_Winter/info/updates.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/i4x-McGillX-CHEM181x-course-2014_Winter/threads/5310aa6900b70af8f30000ae,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/updates.html,https://courses.edx.org/courses/McGillX/CHEM181x/1T2014/discussion/forum/i4x-McGillX-CHEM181x-course-2014_Winter/threads/530399deb93da0f9fd00006b,405,METHOD NOT ALLOWED
/Users/ue/Downloads/2014_Winter/info/updates.html,/Users/ue/Downloads/2014_Winter/static/courseware/3e9b52dab0fc4b89b7bcbb15b421bc67/b7695862b90f4f778e6a4c05af8871f0/,NA,File does not exist
/Users/ue/Downloads/2014_Winter/info/updates.html,/Users/ue/Downloads/2014_Winter/static/courseware/3e9b52dab0fc4b89b7bcbb15b421bc67/b7695862b90f4f778e6a4c05af8871f0/,NA,File does not exist
/Users/ue/Downloads/2014_Winter/info/updates.html,/Users/ue/Downloads/2014_Winter/static/the_three_wise_men.jpg,NA,File does not exist
/Users/ue/Downloads/2014_Winter/info/updates.html,/Users/ue/Downloads/2014_Winter/static/Chem181x_Promo_image.jpg,NA,File does not exist
/Users/ue/Downloads/2014_Winter/problem/2c919dcd69954335a3d6a39401cd30a9.xml,http://www.sugar.ca/english/consumers/cookingwithsugar.cfm#2,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/problem/39db4e12923c441b9cd9ddabd7e4d58c.xml,http://www.sugar.ca/english/educators/thejourneyofsugar.cfm#t4,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/problem/3e212a89bb1045bf96d773d1bc208d28.xml,http://www.sugar.ca/english/educators/sugarscience.cfm,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/problem/711e4199e3004f1f8788d3254b70d359.xml,http://www.sugar.ca/english/healthprofessionals/sugarscontent.cfm#b,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/problem/b8ba6e265aa7464cbaf764c392c6013e.xml,http://www.pepsicobeveragefacts.com/infobyproduct.php?prod_type=1026&prod_size=59&brand_fam_id=1059&brand_id=1004&product=Tropicana+Pure+Premium+-+Orange+Juice+-+Some+Pulp+%28Homestyle%29,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/problem/b9d4348e8c654ef29b4fa431a9f7477a.xml,http://www.nytimes.com/2014/02/26/health/obesity-rate-for-young-children-plummets-43-in-a-decade.html,303,See Other
/Users/ue/Downloads/2014_Winter/problem/b9d4348e8c654ef29b4fa431a9f7477a.xml,"http://www.latimes.com/science/sciencenow/la-sci-sn-obesity-children-plummets-20140225,0,2475436.story#axzz2v2LMEKbe",301,Moved Permanently
/Users/ue/Downloads/2014_Winter/problem/d02e0ec1ae2d4f65b3f061cff7672cd7.xml,http://www.sugar.ca/english/healthprofessionals/consumerresearch.cfm,301,Moved Permanently
/Users/ue/Downloads/2014_Winter/static/JSmolApplet.js,http://www.java.com,302,Moved Temporarily
/Users/ue/Downloads/2014_Winter/tabs/c5f7240cf6d84cd4910ae5bc6d376b92.html,/Users/ue/Downloads/2014_Winter/static/McGillX_CHEM181x_-_Syllabus___Calendar.pdf,NA,File does not exist
/Users/ue/Downloads/2014_Winter/tabs/c5f7240cf6d84cd4910ae5bc6d376b92.html,/Users/ue/Downloads/2014_Winter/static/McGillX_CHEM181x_-_Discussion___Collaboration_Guidelines.pdf,NA,File does not exist
